46;0;2411.00;10.30;1578.00;0.00;0.24
47;0;1399.00;10.30;2444.00;0.00;0.48
48;0;1190.00;10.60;1334.00;0.00;0.64
49;0;2097.00;10.30;1797.00;0.00;0.40
50;0;2816.00;10.30;952.00;0.00;0.24
51;0;464.00;10.30;1704.00;0.00;0.36
52;0;2289.00;10.30;1488.00;0.00;0.40
53;0;2279.00;10.30;921.00;0.00;0.16
54;0;1410.00;10.30;179.00;0.00;1.08
55;0;4161.00;10.30;13.00;0.00;0.56
56;0;456.00;10.30;2436.00;0.00;0.44
57;0;3283.00;10.30;1693.00;0.00;0.76
58;0;879.00;10.60;1340.00;0.00;0.64
59;0;1357.00;10.30;2526.00;0.00;0.64
60;0;1744.00;10.30;2177.00;0.00;0.48
61;0;1510.00;10.30;2126.00;0.00;0.52
62;0;372.00;10.30;1944.00;0.00;0.32
63;0;2499.00;10.30;1859.00;0.00;0.28
64;0;461.00;10.30;2803.00;0.00;0.52
65;0;518.00;10.30;1007.00;0.00;1.24
66;0;3282.00;10.30;680.00;0.00;0.28
67;0;2292.00;10.30;2359.00;0.00;0.88
68;0;3164.00;10.30;1694.00;0.00;1.12
69;0;634.00;10.30;2492.00;0.00;0.40
70;0;3464.00;10.30;1426.00;0.00;1.28
71;0;2397.00;10.30;586.00;0.00;0.20
72;0;2752.00;10.30;1465.00;0.00;0.36
73;0;539.00;10.30;2557.00;0.00;0.24
74;0;1468.00;10.30;2011.00;0.00;0.40
75;0;1239.00;12.55;640.00;0.00;0.72
76;0;2636.00;10.30;1760.00;0.00;0.24
77;0;1511.00;10.30;2324.00;0.00;0.40
78;0;1090.00;10.30;2543.00;0.00;0.36
79;0;2171.00;10.30;1567.00;0.00;0.48
80;0;2335.00;10.30;825.00;0.00;0.24
81;0;1201.00;10.30;158.00;0.00;0.56
82;0;3892.00;10.30;105.00;0.00;0.80
83;0;2644.00;10.30;1778.00;0.00;0.32
84;0;546.00;10.30;2488.00;0.00;0.36
85;0;2691.00;10.30;1376.00;0.00;0.16
86;0;2742.00;10.30;852.00;0.00;0.36
87;0;3238.00;10.30;955.00;0.00;0.40
88;0;1284.00;10.30;1865.00;0.00;0.52
89;0;2689.00;10.30;1286.00;0.00;0.32
90;0;2825.00;10.30;1460.00;0.00;0.24
91;0;2657.00;10.30;970.00;0.00;0.48
92;0;1576.00;10.30;2753.00;0.00;0.76
93;0;1680.00;10.30;1579.00;0.00;0.48
94;0;1449.00;10.30;438.00;0.00;0.68
95;0;2354.00;10.30;1169.00;0.00;0.40
96;0;2841.00;10.30;792.00;0.00;0.40
97;0;496.00;9.60;1811.00;0.00;1.24
98;0;3768.00;10.30;1986.00;0.00;1.80
99;0;3631.00;14.37;71.00;0.00;0.68
100;0;810.00;10.30;2238.00;0.00;0.28
101;0;577.00;10.30;2084.00;0.00;0.28
102;0;3910.00;10.30;973.00;0.00;0.72
103;0;1596.00;10.30;1560.00;0.00;0.48
104;0;531.00;10.30;2435.00;0.00;0.36
105;0;3674.00;10.30;2248.00;0.00;1.72
106;0;3530.00;10.30;1323.00;0.00;0.76
107;0;2516.00;10.30;1047.00;0.00;0.12
108;0;934.00;10.30;1507.00;0.00;0.48
109;0;3812.00;10.30;130.00;0.00;0.72
110;0;2229.00;10.30;1496.00;0.00;0.36
111;0;3539.00;10.30;1663.00;0.00;0.76
112;0;1855.00;10.30;1030.00;0.00;0.68
113;0;2914.00;10.30;1253.00;0.00;0.32
114;0;3143.00;10.30;1039.00;0.00;0.32
115;0;2325.00;10.30;1634.00;0.00;0.36
116;0;4407.00;10.30;474.00;0.00;0.48
117;0;1655.00;10.30;1128.00;0.00;0.76
118;0;2749.00;10.30;1500.00;0.00;0.36
119;0;1747.00;10.30;1598.00;0.00;0.40
120;0;2096.00;10.30;1053.00;0.00;0.20
121;0;428.00;10.30;1442.00;0.00;0.64
122;0;2957.00;10.30;1116.00;0.00;0.24
123;0;2405.00;10.30;2076.00;0.00;0.52
124;0;2667.00;10.30;1778.00;0.00;0.20
125;0;2415.00;10.30;879.00;0.00;0.32
126;0;2842.00;10.30;818.00;0.00;0.40
127;0;2373.00;10.30;587.00;0.00;0.36
128;0;2580.00;10.30;1432.00;0.00;0.32
129;0;2084.00;10.30;1232.00;0.00;0.36
130;0;1707.00;10.30;2456.00;0.00;0.56
131;0;354.00;10.30;657.00;0.00;1.00
132;0;1613.00;10.30;1595.00;0.00;0.44
133;0;1846.00;10.30;2323.00;0.00;0.40
134;0;2249.00;10.30;710.00;0.00;0.44
135;0;3161.00;10.30;53.00;0.00;0.48
136;0;3578.00;10.30;852.00;0.00;0.20
137;0;2352.00;10.30;1153.00;0.00;0.32
138;0;653.00;10.30;2129.00;0.00;0.44
139;0;3131.00;10.30;525.00;0.00;0.52
140;0;1393.00;10.40;1317.00;0.00;0.56
141;0;1454.00;10.30;2483.00;0.00;0.48
142;0;1554.00;10.30;2398.00;0.00;0.32
143;0;2681.00;10.30;2371.00;0.00;0.76
144;0;2401.00;10.30;1980.00;0.00;0.40
145;0;331.00;10.30;2440.00;0.00;0.16
146;0;1838.00;10.30;1901.00;0.00;0.52
147;0;754.00;10.30;1805.00;0.00;0.40
148;0;1951.00;10.30;1397.00;0.00;0.32
149;0;2638.00;10.30;1846.00;0.00;0.48
150;0;708.00;10.30;2695.00;0.00;0.44
151;0;2845.00;10.30;1266.00;0.00;0.36
152;0;3318.00;10.30;751.00;0.00;0.68
153;0;3297.00;10.30;416.00;0.00;0.68
154;0;4054.00;10.30;1705.00;0.00;1.92
155;0;882.00;10.30;1767.00;0.00;0.44
156;0;53.00;12.40;1255.00;0.00;1.04
157;0;558.00;10.30;2707.00;0.00;0.60
158;0;2293.00;10.30;1956.00;0.00;0.36
159;0;1913.00;10.30;1766.00;0.00;0.32
160;0;2659.00;10.30;1049.00;0.00;0.16
161;0;268.00;10.30;2477.00;0.00;0.40
162;0;2661.00;10.30;849.00;0.00;0.32
163;0;486.00;10.30;2693.00;0.00;0.52
164;0;1127.00;14.85;671.00;0.00;1.04
165;0;2409.00;10.30;375.00;0.00;0.40
166;0;3949.00;10.30;712.00;0.00;1.84
167;0;671.00;10.30;1673.00;0.00;0.16
168;0;331.00;11.70;1264.00;0.00;1.04
169;0;1657.00;10.30;1305.00;0.00;0.56
170;0;509.00;10.30;2128.00;0.00;0.44
171;0;2616.00;10.30;2798.00;0.00;0.92
172;0;3010.00;10.30;253.00;0.00;0.64
173;0;2903.00;10.30;1656.00;0.00;0.72
174;0;2921.00;10.30;1183.00;0.00;0.36
175;0;1337.00;10.30;1994.00;0.00;0.56
176;0;156.00;10.30;1390.00;0.00;0.72
177;0;1224.00;10.30;1972.00;0.00;0.40
178;0;1395.00;10.30;114.00;0.00;0.72
179;0;1073.00;10.30;242.00;0.00;0.72
180;0;1795.00;10.30;2119.00;0.00;0.36
181;0;3291.00;10.30;868.00;0.00;0.44
182;0;2381.00;10.30;892.00;0.00;0.36
183;0;1910.00;10.30;1451.00;0.00;0.32
184;0;292.00;10.30;1633.00;0.00;0.56
185;0;1346.00;10.30;1569.00;0.00;0.64
186;0;2325.00;10.30;373.00;0.00;0.48
187;0;1495.00;10.30;36.00;0.00;0.92
188;0;3740.00;10.30;1753.00;0.00;1.68
189;0;3567.00;10.30;2744.00;0.00;1.60
190;0;2414.00;10.30;456.00;0.00;0.12
191;0;1490.00;10.30;2658.00;0.00;0.72
192;0;2453.00;10.30;2198.00;0.00;0.72
193;0;2935.00;10.30;1027.00;0.00;0.24
194;0;1382.00;10.30;1505.00;0.00;0.60
195;0;3014.00;10.30;923.00;0.00;0.32
196;0;2090.00;10.30;2033.00;0.00;0.24
197;0;874.00;10.30;1971.00;0.00;0.44
198;0;3041.00;10.30;1403.00;0.00;0.56
199;0;2535.00;10.30;1272.00;0.00;0.36
200;0;2296.00;10.30;307.00;0.00;0.32
201;0;1860.00;10.30;621.00;0.00;0.20
202;0;2341.00;10.87;249.00;0.00;0.52
203;0;3475.00;10.30;883.00;0.00;0.44
204;0;2741.00;10.30;1929.00;0.00;0.64
205;0;1047.00;12.30;596.00;0.00;1.48
206;0;314.00;10.30;2516.00;0.00;0.28
207;0;2536.00;10.30;1031.00;0.00;0.28
208;0;3041.00;10.37;230.00;0.00;0.60
209;0;1646.00;10.30;2613.00;0.00;0.64
210;0;2544.00;10.30;1712.00;0.00;0.40
211;0;2396.00;10.30;471.00;0.00;0.36
212;0;3186.00;10.30;943.00;0.00;0.40
213;0;2044.00;10.30;1899.00;0.00;0.24
214;0;2401.00;10.30;1040.00;0.00;0.40
215;0;2840.00;10.30;2558.00;0.00;0.84
216;0;699.00;10.30;2108.00;0.00;0.48
217;0;2712.00;10.30;1451.00;0.00;0.24
218;0;1871.00;10.30;1555.00;0.00;0.32
219;0;900.00;10.30;2785.00;0.00;0.52
220;0;2274.00;10.30;960.00;0.00;0.12
221;0;2776.00;10.30;1095.00;0.00;0.20
222;0;2505.00;10.30;866.00;0.00;0.32
223;0;3291.00;10.30;1105.00;0.00;0.24
224;0;4077.00;10.30;14.00;0.00;0.20
225;0;2233.00;10.30;1154.00;0.00;0.28
226;0;1234.00;10.30;2456.00;0.00;0.36
227;0;3714.00;11.30;136.00;0.00;0.64
228;0;2490.00;10.30;1513.00;0.00;0.36
229;0;1135.00;10.30;1502.00;0.00;0.72
230;0;1953.00;10.30;1723.00;0.00;0.12
231;0;2381.00;10.30;1414.00;0.00;0.28
232;0;2186.00;10.30;1255.00;0.00;0.32
233;0;2684.00;10.30;2528.00;0.00;0.88
234;0;2669.00;10.30;954.00;0.00;0.32
235;0;2283.00;10.30;961.00;0.00;0.24
236;0;1254.00;10.30;62.00;0.00;1.00
237;0;2765.00;10.30;1354.00;0.00;0.36
238;0;4403.00;10.30;525.00;0.00;0.56
239;0;704.00;10.30;2582.00;0.00;0.32
240;0;929.00;10.30;1649.00;0.00;0.56
241;0;2770.00;10.30;1756.00;0.00;0.72
242;0;1029.00;10.30;1741.00;0.00;0.56
243;0;2854.00;10.30;1755.00;0.00;0.68
244;0;1263.00;10.30;2306.00;0.00;0.32
245;0;892.00;10.30;2044.00;0.00;0.24
246;0;3016.00;10.30;1020.00;0.00;0.24
247;0;1273.00;10.30;2698.00;0.00;0.32
248;0;2809.00;10.30;944.00;0.00;0.24
249;0;2051.00;10.30;717.00;0.00;0.16
250;0;2108.00;10.30;1532.00;0.00;0.28
251;0;2829.00;10.30;1234.00;0.00;0.32
252;0;3699.00;10.30;391.00;0.00;1.32
253;0;1195.00;10.30;175.00;0.00;0.28
254;0;2709.00;10.30;820.00;0.00;0.32
255;0;2217.00;10.30;1152.00;0.00;0.32
256;0;1464.00;10.30;1070.00;0.00;0.84
257;0;4095.00;10.30;471.00;0.00;1.60
258;0;1309.00;10.30;2458.00;0.00;0.16
259;0;2262.00;10.30;1659.00;0.00;0.32
260;0;2261.00;10.30;1375.00;0.00;0.32
261;0;2308.00;10.30;1920.00;0.00;0.24
262;0;1961.00;10.30;1244.00;0.00;0.44
263;0;468.00;10.30;2114.00;0.00;0.40
264;0;150.00;10.30;817.00;0.00;0.40
265;0;582.00;10.30;2075.00;0.00;0.36
266;0;1119.00;10.30;2578.00;0.00;0.44
267;0;1386.00;10.30;985.00;0.00;0.68
268;0;1705.00;10.30;2118.00;0.00;0.44
269;0;1776.00;10.30;1203.00;0.00;0.80
270;0;106.00;10.30;2212.00;0.00;0.32
271;0;1860.00;10.30;2018.00;0.00;0.72
272;0;969.00;10.30;1598.00;0.00;0.60
273;0;2437.00;10.30;1053.00;0.00;0.16
274;0;3304.00;10.30;1097.00;0.00;0.36
275;0;538.00;10.30;2037.00;0.00;0.44
276;0;809.00;10.30;2193.00;0.00;0.28
277;0;4358.00;10.30;448.00;0.00;0.40
278;0;2469.00;10.30;1066.00;0.00;0.32
279;0;973.00;10.30;1645.00;0.00;0.56
280;0;2516.00;10.30;1224.00;0.00;0.20
281;0;393.00;10.30;2516.00;0.00;0.28
282;0;2410.00;10.30;1767.00;0.00;0.40
283;0;2176.00;10.30;1086.00;0.00;0.36
284;0;3729.00;10.30;653.00;0.00;1.12
285;0;4400.00;10.30;615.00;0.00;0.32
286;0;1905.00;10.30;2664.00;0.00;0.92
287;0;2981.00;10.30;1646.00;0.00;0.56
288;0;2092.00;10.30;1400.00;0.00;0.36
289;0;3625.00;10.30;945.00;0.00;1.08
290;0;2961.00;10.30;2368.00;0.00;0.68
291;0;1114.00;10.30;2409.00;0.00;0.32
292;0;1205.00;10.30;1614.00;0.00;0.68
293;0;3435.00;10.90;242.00;0.00;0.80
294;0;2582.00;10.30;671.00;0.00;0.36
295;0;893.00;10.60;699.00;0.00;0.88
296;0;2238.00;10.30;1920.00;0.00;0.36
297;0;2495.00;10.30;569.00;0.00;0.36
298;0;2197.00;10.30;1903.00;0.00;0.44
299;0;3744.00;10.30;197.00;0.00;0.84
300;0;3099.00;10.30;930.00;0.00;0.36
301;0;3534.00;16.00;24.00;0.00;0.60
302;0;3054.00;10.30;1026.00;0.00;0.36
303;0;1812.00;10.30;2337.00;0.00;0.40
304;0;2510.00;10.30;1201.00;0.00;0.20
305;0;1663.00;10.30;2704.00;0.00;0.64
306;0;1898.00;10.30;1660.00;0.00;0.36
307;0;2063.00;10.30;1564.00;0.00;0.40
308;0;2273.00;10.30;1585.00;0.00;0.40
309;0;590.00;10.30;2734.00;0.00;0.40
310;0;808.00;11.80;703.00;0.00;0.92
311;0;1375.00;10.60;1175.00;0.00;0.56
312;0;1449.00;10.30;2095.00;0.00;0.36
313;0;2479.00;10.30;594.00;0.00;0.40
314;0;3041.00;10.35;993.00;0.00;0.36
315;0;1185.00;10.30;1567.00;0.00;0.76
316;0;2772.00;10.30;1348.00;0.00;0.20
317;0;2050.00;10.30;1205.00;0.00;0.52
318;0;2928.00;10.30;1216.00;0.00;0.32
319;0;2459.00;10.30;874.00;0.00;0.44
320;0;3196.00;10.30;827.00;0.00;0.52
321;0;1846.00;10.30;566.00;0.00;0.40
322;0;642.00;10.30;1489.00;0.00;0.44
323;0;1657.00;10.30;2782.00;0.00;0.72
324;0;2188.00;10.30;559.00;0.00;0.40
325;0;2356.00;10.30;379.00;0.00;0.40
326;0;1764.00;10.30;868.00;0.00;0.56
327;0;3194.00;10.30;1584.00;0.00;0.60
328;0;1619.00;10.30;438.00;0.00;0.60
329;0;564.00;10.30;2605.00;0.00;0.16
330;0;2666.00;10.30;1402.00;0.00;0.20
331;0;1633.00;10.30;2709.00;0.00;0.72
332;0;1665.00;10.30;1367.00;0.00;0.72
333;0;491.00;10.30;458.00;0.00;0.88
334;0;337.00;10.30;2545.00;0.00;0.36
335;0;2275.00;10.30;1951.00;0.00;0.24
336;0;1214.00;10.30;1027.00;0.00;0.60
337;0;1396.00;10.30;2580.00;0.00;0.60
338;0;2772.00;10.30;1107.00;0.00;0.32
339;0;2058.00;10.30;942.00;0.00;0.52
340;0;2789.00;10.30;732.00;0.00;0.36
341;0;1856.00;10.30;1743.00;0.00;0.32
342;0;3110.00;10.30;947.00;0.00;0.32
343;0;3157.00;10.30;2802.00;0.00;0.68
344;0;2387.00;10.30;1831.00;0.00;0.36
345;0;3195.00;10.30;905.00;0.00;0.32
346;0;3113.00;10.30;2372.00;0.00;1.28
347;0;671.00;10.70;710.00;0.00;1.32
348;0;2418.00;10.30;1292.00;0.00;0.12
349;0;760.00;10.30;1906.00;0.00;0.36
350;0;2694.00;10.30;2404.00;0.00;0.68
351;0;2480.00;10.30;1620.00;0.00;0.28
352;0;1026.00;10.30;2437.00;0.00;0.40
353;0;1820.00;10.30;2377.00;0.00;0.40
354;0;1905.00;10.30;1160.00;0.00;0.60
355;0;2819.00;10.30;1593.00;0.00;0.52
356;0;3311.00;10.30;1243.00;0.00;0.60
357;0;2198.00;10.30;2562.00;0.00;1.12
358;0;2160.00;10.30;577.00;0.00;0.32
359;0;1529.00;10.30;2360.00;0.00;0.24
360;0;39.00;10.30;1345.00;0.00;0.72
361;0;2407.00;10.30;449.00;0.00;0.24
362;0;2345.00;10.30;1910.00;0.00;0.28
363;0;4048.00;10.30;79.00;0.00;0.84
364;0;310.00;10.30;2466.00;0.00;0.48
365;0;296.00;10.30;2027.00;0.00;0.40
366;0;2795.00;10.30;348.00;0.00;0.60
367;0;2049.00;10.30;1612.00;0.00;0.36
368;0;2362.00;10.30;2171.00;0.00;0.24
369;0;2794.00;10.30;1259.00;0.00;0.24
370;0;43.00;10.30;1460.00;0.00;0.92
371;0;2608.00;10.30;2355.00;0.00;0.72
372;0;3693.00;10.30;1559.00;0.00;2.08
373;0;854.00;10.30;2265.00;0.00;0.20
374;0;750.00;10.35;216.00;0.00;1.36
375;0;791.00;10.30;1604.00;0.00;0.40
376;0;2274.00;10.30;615.00;0.00;0.36
377;0;760.00;10.30;2122.00;0.00;0.16
378;0;2855.00;10.30;797.00;0.00;0.20
379;0;1722.00;10.30;1002.00;0.00;0.52
380;0;2518.00;10.30;1080.00;0.00;0.24
381;0;1261.00;10.30;1005.00;0.00;0.64
382;0;2512.00;10.30;1298.00;0.00;0.44
383;0;3345.00;10.30;922.00;0.00;0.40
384;0;254.00;10.30;1711.00;0.00;0.40
385;0;2321.00;12.15;186.00;0.00;0.48
386;0;2288.00;10.30;838.00;0.00;0.24
387;0;2201.00;10.30;1257.00;0.00;0.40
388;0;1878.00;10.30;2263.00;0.00;0.44
389;0;1290.00;10.30;2662.00;0.00;0.36
390;0;616.00;10.30;1847.00;0.00;0.40
391;0;3110.00;10.30;2653.00;0.00;1.16
392;0;2262.00;10.30;2482.00;0.00;0.76
393;0;3252.00;10.30;891.00;0.00;0.20
394;0;1825.00;10.30;1891.00;0.00;0.40
395;0;2907.00;10.30;2599.00;0.00;0.80
396;0;1505.00;10.30;550.00;0.00;0.80
397;0;2571.00;10.30;2055.00;0.00;0.68
398;0;1914.00;10.30;1547.00;0.00;0.32
399;0;2359.00;10.30;427.00;0.00;0.44
400;0;2399.00;10.30;2135.00;0.00;0.24
401;0;2049.00;10.30;1947.00;0.00;0.28
402;0;2449.00;10.30;1362.00;0.00;0.16
403;0;989.00;11.60;772.00;0.00;1.00
404;0;1092.00;10.30;1955.00;0.00;0.40
405;0;1629.00;10.30;836.00;0.00;0.44
406;0;1815.00;10.30;2291.00;0.00;0.24
407;0;3239.00;10.30;1299.00;0.00;0.28
408;0;3776.00;10.30;976.00;0.00;0.96
409;0;3564.00;10.30;662.00;0.00;1.00
410;0;2548.00;10.30;1104.00;0.00;0.28
411;0;2520.00;10.30;1180.00;0.00;0.32
412;0;1610.00;10.30;1154.00;0.00;0.68
413;0;1535.00;10.30;190.00;0.00;0.76
414;0;3752.00;10.30;166.00;0.00;0.76
415;0;4412.00;10.30;586.00;0.00;0.20
416;0;1170.00;10.30;172.00;0.00;0.40
417;0;877.00;10.30;1637.00;0.00;0.56
418;0;1128.00;10.80;1334.00;0.00;0.68
419;0;3332.00;10.30;437.00;0.00;0.48
420;0;2042.00;10.30;2431.00;0.00;0.60
421;0;1158.00;10.30;1740.00;0.00;0.68
422;0;983.00;10.30;2386.00;0.00;0.32
423;0;2054.00;10.30;1245.00;0.00;0.20
424;0;1093.00;10.30;2134.00;0.00;0.36
425;0;565.00;10.30;2134.00;0.00;0.44
426;0;3073.00;10.30;1487.00;0.00;0.68
427;0;2947.00;10.30;1313.00;0.00;0.44
428;0;3256.00;10.30;904.00;0.00;0.28
429;0;2251.00;10.30;1748.00;0.00;0.16
430;0;1442.00;10.30;1829.00;0.00;0.40
431;0;1320.00;10.30;2540.00;0.00;0.36
432;0;2758.00;10.30;1030.00;0.00;0.36
433;0;1363.00;10.30;327.00;0.00;1.08
434;0;3206.00;10.30;979.00;0.00;0.36
435;0;645.00;10.30;2593.00;0.00;0.40
436;0;361.00;10.30;2515.00;0.00;0.16
437;0;2831.00;10.30;1076.00;0.00;0.44
438;0;2831.00;10.30;1684.00;0.00;0.40
439;0;459.00;10.30;1624.00;0.00;1.40
440;0;3375.00;10.30;513.00;0.00;0.80
441;0;1394.00;10.30;2171.00;0.00;0.36
442;0;313.00;10.30;2442.00;0.00;0.16
443;0;3469.00;10.30;1707.00;0.00;0.96
444;0;256.00;10.30;1382.00;0.00;0.68
445;0;2820.00;10.30;1378.00;0.00;0.40
446;0;2154.00;10.30;1961.00;0.00;0.36
447;0;2062.00;10.30;1616.00;0.00;0.44
448;0;3265.00;10.30;1182.00;0.00;0.40
449;0;276.00;12.77;1086.00;0.00;0.80
450;0;2392.00;10.30;1124.00;0.00;0.32
451;0;2031.00;10.30;2613.00;0.00;0.84
452;0;2282.00;9.95;226.00;0.00;0.12
453;0;1942.00;10.30;1486.00;0.00;0.28
454;0;965.00;10.30;2277.00;0.00;0.36
455;0;295.00;10.30;2538.00;0.00;0.28
456;0;2211.00;10.30;775.00;0.00;0.52
457;0;1160.00;10.30;2345.00;0.00;0.36
458;0;3661.00;10.60;318.00;0.00;1.12
459;0;465.00;10.30;494.00;0.00;1.00
460;0;1631.00;10.30;1443.00;0.00;0.40
461;0;2071.00;10.30;1589.00;0.00;0.36
463;0;2532.00;10.30;1173.00;0.00;0.36
464;0;1288.00;10.30;2568.00;0.00;0.48
465;0;1803.00;10.30;2378.00;0.00;0.40
466;0;2241.00;10.30;1981.00;0.00;0.24
467;0;2233.00;10.30;1950.00;0.00;0.32
468;0;2514.00;10.30;1822.00;0.00;0.40
469;0;957.00;10.30;1571.00;0.00;0.64
470;0;3697.00;10.30;1405.00;0.00;0.88
471;0;673.00;10.30;2711.00;0.00;0.52
472;0;2675.00;10.30;1405.00;0.00;0.20
473;0;1780.00;10.30;1331.00;0.00;0.20
474;0;2238.00;10.30;1202.00;0.00;0.28
475;0;608.00;11.80;1226.00;0.00;0.80
476;0;194.00;10.30;1829.00;0.00;1.08
477;0;561.00;10.30;2072.00;0.00;0.28
478;0;2363.00;10.30;885.00;0.00;0.36
479;0;2310.00;10.30;1372.00;0.00;0.36
480;0;1204.00;10.30;1946.00;0.00;0.56
481;0;938.00;11.40;1095.00;0.00;0.68
482;0;2347.00;10.30;1887.00;0.00;0.28
483;0;2146.00;10.30;1361.00;0.00;0.44
484;0;669.00;10.30;2801.00;0.00;0.32
485;0;1940.00;10.30;1292.00;0.00;0.52
486;0;2923.00;10.30;2485.00;0.00;0.88
487;0;3369.00;14.60;78.00;0.00;0.80
488;0;4286.00;10.30;1801.00;0.00;1.56
489;0;2461.00;10.30;1472.00;0.00;0.32
490;0;576.00;10.30;2389.00;0.00;0.48
491;0;716.00;10.30;1616.00;0.00;0.40
492;0;3031.00;10.30;1114.00;0.00;0.20
493;0;1480.00;10.30;443.00;0.00;0.64
494;0;2578.00;10.30;1449.00;0.00;0.28
495;0;2041.00;10.30;1478.00;0.00;0.40
496;0;2713.00;10.30;1120.00;0.00;0.28
497;0;1545.00;10.30;2388.00;0.00;0.28
498;0;148.00;10.30;2077.00;0.00;0.40
499;0;257.00;10.60;1502.00;0.00;0.76
500;0;2056.00;10.30;1665.00;0.00;0.36
501;0;2377.00;10.30;375.00;0.00;0.52
502;0;2652.00;10.30;1175.00;0.00;0.36
503;0;3175.00;10.30;1905.00;0.00;1.36
504;0;1895.00;10.30;2292.00;0.00;0.40
505;0;3658.00;10.30;1149.00;0.00;0.80
506;0;1794.00;10.30;611.00;0.00;0.28
507;0;4498.00;10.30;1785.00;0.00;2.36
508;0;1864.00;10.30;1469.00;0.00;0.20
509;0;348.00;10.30;1994.00;0.00;0.40
510;0;2590.00;10.30;2038.00;0.00;0.72
511;0;136.00;11.57;920.00;0.00;0.92
512;0;3285.00;10.30;1156.00;0.00;0.40
513;0;2435.00;10.30;2551.00;0.00;0.84
514;0;1989.00;10.30;1571.00;0.00;0.44
515;0;2964.00;10.30;1848.00;0.00;0.72
516;0;1605.00;10.30;763.00;0.00;0.80
517;0;1143.00;10.30;1716.00;0.00;0.72
518;0;2224.00;10.30;2383.00;0.00;0.72
519;0;199.00;10.30;1759.00;0.00;0.88
520;0;2813.00;10.30;1101.00;0.00;0.36
521;0;1597.00;10.30;790.00;0.00;0.76
522;0;1552.00;10.30;2259.00;0.00;0.44
523;0;2824.00;10.30;1125.00;0.00;0.24
524;0;3028.00;10.30;1060.00;0.00;0.24
525;0;2389.00;10.30;1677.00;0.00;0.24
526;0;3474.00;10.30;862.00;0.00;0.52
527;0;1534.00;10.30;725.00;0.00;0.68
528;0;3490.00;10.30;931.00;0.00;0.44
529;0;4042.00;10.30;211.00;0.00;1.44
530;0;1224.00;10.30;2723.00;0.00;0.32
531;0;1805.00;10.30;1433.00;0.00;0.16
532;0;2105.00;10.30;981.00;0.00;0.56
533;0;1183.00;10.30;1856.00;0.00;0.36
534;0;2589.00;10.30;1444.00;0.00;0.32
535;0;554.00;10.30;2124.00;0.00;0.36
536;0;2719.00;10.30;1145.00;0.00;0.32
537;0;2703.00;10.30;1760.00;0.00;0.36
538;0;1536.00;10.30;1572.00;0.00;0.40
539;0;1981.00;10.30;1674.00;0.00;0.44
540;0;215.00;10.30;2295.00;0.00;0.48
541;0;1360.00;10.30;2762.00;0.00;0.52
542;0;3198.00;10.30;1010.00;0.00;0.28
543;0;2524.00;10.30;1381.00;0.00;0.32
544;0;226.00;10.30;2045.00;0.00;0.48
545;0;2545.00;10.30;1593.00;0.00;0.36
546;0;2060.00;10.30;1829.00;0.00;0.32
547;0;1345.00;10.40;1258.00;0.00;0.68
548;0;3231.00;10.30;1228.00;0.00;0.36
549;0;2155.00;10.30;1281.00;0.00;0.16
