77;180;208;162;land;false;forest;1
78;242;230;148;land;false;forest;1
79;189;180;243;land;false;jungle;1
80;252;243;141;land;true;marsh;1
81;143;230;192;land;false;forest;1
82;249;223;92;land;false;marsh;1
83;146;251;228;land;false;marsh;1
84;241;157;176;land;false;forest;1
85;214;193;213;land;false;marsh;1
86;229;245;83;land;false;marsh;1
87;115;219;187;land;false;marsh;1
88;235;244;179;land;false;desert;1
89;168;206;168;land;false;marsh;1
90;141;221;202;land;false;marsh;1
91;87;197;246;land;false;marsh;1
92;249;149;180;land;false;forest;1
93;231;242;117;land;false;forest;1
94;239;210;54;land;false;marsh;1
95;215;214;118;land;false;marsh;1
96;163;250;100;land;false;desert;1
97;239;78;233;land;false;marsh;1
98;198;251;92;land;false;marsh;1
99;160;237;200;land;false;marsh;1
100;70;247;193;land;false;marsh;1
101;189;239;142;land;false;forest;1
102;206;54;248;land;false;marsh;1
103;179;156;252;land;false;forest;1
104;118;177;210;land;false;mountain;1
105;222;173;206;land;false;marsh;1
106;134;222;162;land;false;marsh;1
107;213;232;209;land;true;jungle;1
108;116;192;246;land;false;marsh;1
109;232;212;244;land;false;marsh;1
110;151;123;254;land;false;desert;1
111;253;194;252;land;false;marsh;1
112;72;208;242;land;false;marsh;1
113;127;232;142;land;false;marsh;1
114;229;228;145;land;false;marsh;1
115;178;249;220;land;false;marsh;1
116;144;247;203;land;false;mountain;1
117;70;219;212;land;false;marsh;1
118;248;223;205;land;false;marsh;1
119;104;251;188;land;false;forest;1
120;214;119;222;land;false;marsh;1
121;204;246;153;land;false;desert;1
122;230;194;239;land;false;marsh;1
123;250;120;221;land;false;forest;1
124;254;172;116;land;false;marsh;1
125;162;156;201;land;false;forest;1
126;231;230;196;land;false;mountain;1
127;43;234;250;land;false;marsh;1
128;139;188;210;land;false;marsh;1
129;217;158;186;land;true;desert;1
130;227;243;61;land;false;desert;1
131;155;213;248;land;false;desert;1
132;107;195;227;land;false;marsh;1
133;229;52;226;land;false;marsh;1
134;241;183;110;land;false;marsh;1
135;218;228;234;land;true;forest;1
136;139;239;208;land;false;marsh;1
137;137;194;170;land;false;desert;1
138;254;223;109;land;false;desert;1
139;216;219;183;land;false;mountain;1
140;188;216;149;land;false;desert;1
141;236;131;161;land;false;marsh;1
142;235;219;101;land;false;marsh;1
143;126;239;136;land;false;marsh;1
144;227;195;223;land;false;marsh;1
145;220;218;217;land;false;marsh;1
146;214;215;206;land;false;marsh;1
147;247;220;186;land;false;forest;1
148;96;243;193;land;false;marsh;1
149;210;111;227;land;false;marsh;1
150;189;194;142;land;false;marsh;1
151;183;202;235;land;false;jungle;1
152;224;148;163;land;false;marsh;1
153;227;175;104;land;false;marsh;1
154;245;246;35;land;false;forest;1
155;233;167;251;land;false;marsh;1
156;232;218;188;land;false;marsh;1
157;105;231;225;land;false;forest;1
158;245;147;169;land;false;marsh;1
159;131;236;226;land;false;marsh;1
160;239;217;88;land;false;jungle;1
161;195;239;181;land;false;marsh;1
162;152;235;154;land;false;marsh;1
163;90;204;232;land;true;forest;1
164;137;137;233;land;false;marsh;1
165;206;239;212;land;false;marsh;1
166;221;229;58;land;false;marsh;1
167;218;210;208;land;false;marsh;1
168;214;254;210;land;false;marsh;1
169;203;230;96;land;false;marsh;1
170;235;240;208;land;false;marsh;1
171;84;249;245;land;false;marsh;1
172;113;229;168;land;false;marsh;1
173;133;174;194;land;false;marsh;1
174;156;114;244;land;false;marsh;1
175;164;252;131;land;false;marsh;1
176;230;233;168;land;false;marsh;1
177;226;171;234;land;false;marsh;1
178;213;235;56;land;false;marsh;1
179;234;129;189;land;false;marsh;1
180;150;182;206;land;false;marsh;1
181;119;241;198;land;false;marsh;1
182;243;224;147;land;false;marsh;1
183;233;178;142;land;false;marsh;1
184;215;154;248;land;false;marsh;1
185;191;109;230;land;false;forest;1
186;112;199;230;land;false;desert;1
187;161;230;209;land;false;marsh;1
188;165;183;254;land;false;marsh;1
189;218;211;104;land;false;marsh;1
190;114;241;213;land;false;marsh;1
191;231;82;244;land;false;marsh;1
192;213;133;214;land;false;desert;1
193;128;250;160;land;false;marsh;1
194;210;134;200;land;false;forest;1
195;240;249;229;land;false;desert;1
196;185;202;127;land;false;marsh;1
197;169;169;237;land;false;marsh;1
198;221;214;164;land;false;marsh;1
199;151;134;232;land;false;marsh;1
200;92;219;254;land;false;desert;1
201;192;209;212;land;false;marsh;1
202;228;137;205;land;false;marsh;1
203;226;210;89;land;false;desert;1
204;94;195;233;land;false;desert;1
205;175;191;163;land;false;jungle;1
206;247;240;27;land;false;marsh;1
207;235;181;253;land;false;forest;1
208;203;218;218;land;false;marsh;1
209;178;211;250;land;false;forest;1
210;179;102;254;land;false;desert;1
211;218;251;232;land;false;marsh;1
212;149;189;165;land;false;marsh;1
213;242;195;249;land;false;forest;1
214;248;151;254;land;false;marsh;1
215;222;239;163;land;false;forest;1
216;250;94;215;land;false;marsh;1
217;118;226;164;land;false;desert;1
218;177;240;144;land;false;forest;1
219;151;228;234;land;false;forest;1
220;139;214;178;land;false;desert;1
221;202;155;191;land;false;forest;1
222;228;73;238;land;true;mountain;1
223;96;212;216;land;false;desert;1
224;182;160;204;land;false;marsh;1
225;139;153;213;land;false;marsh;1
226;159;175;186;land;false;jungle;1
227;189;175;214;land;false;marsh;1
228;69;217;232;land;false;marsh;1
229;230;216;63;land;false;forest;1
230;191;168;247;land;false;jungle;1
231;208;233;246;land;false;marsh;1
232;254;116;225;land;false;marsh;1
233;250;221;166;land;false;marsh;1
234;89;242;215;land;false;marsh;1
235;200;238;202;land;false;desert;1
236;244;195;136;land;false;marsh;1
237;185;202;235;land;false;marsh;1
238;202;181;246;land;false;marsh;1
239;165;186;219;land;false;marsh;1
240;129;207;213;land;false;forest;1
241;189;200;175;land;false;desert;1
242;225;219;86;land;false;marsh;1
243;132;180;234;land;false;marsh;1
244;223;133;245;land;false;forest;1
245;237;244;158;land;false;marsh;1
246;246;59;221;land;false;desert;1
247;197;195;169;land;false;marsh;1
248;136;236;201;land;false;marsh;1
249;191;240;179;land;false;marsh;1
250;159;208;160;land;false;marsh;1
251;233;134;179;land;false;jungle;1
252;244;212;151;land;false;marsh;1
253;210;174;135;land;false;desert;1
254;210;189;209;land;false;marsh;1
255;118;177;232;land;false;desert;1
256;248;112;177;land;false;desert;1
257;220;164;175;land;false;marsh;1
258;136;244;220;land;false;marsh;1
259;174;217;251;land;false;desert;1
260;223;211;69;land;false;desert;1
261;201;169;164;land;false;forest;1
262;180;157;246;land;false;jungle;1
263;193;84;226;land;false;forest;1
264;161;197;238;land;false;jungle;1
265;245;95;195;land;false;marsh;1
266;158;181;210;land;false;marsh;1
267;249;76;238;land;false;desert;1
268;229;201;203;land;false;desert;1
269;88;223;247;land;false;marsh;1
270;252;169;201;land;false;marsh;1
271;251;205;113;land;false;marsh;1
272;247;164;148;land;false;forest;1
273;27;251;238;land;false;jungle;1
274;221;222;95;land;false;marsh;1
275;178;182;163;land;false;marsh;1
276;242;129;136;land;false;marsh;1
277;244;155;204;land;false;mountain;1
278;167;244;140;land;false;marsh;1
279;194;182;184;land;false;marsh;1
280;217;156;205;land;false;forest;1
281;243;230;196;land;false;jungle;1
282;252;189;98;land;false;marsh;1
283;233;151;171;land;false;marsh;1
284;193;164;206;land;false;marsh;1
285;201;183;165;land;false;marsh;1
286;245;185;71;land;false;marsh;1
287;155;141;225;land;false;marsh;1
288;221;169;131;land;false;forest;1
289;126;180;245;land;false;mountain;1
290;189;237;151;land;false;marsh;1
291;175;208;121;land;false;desert;1
292;88;227;242;land;false;forest;1
293;222;195;115;land;false;marsh;1
294;173;205;215;land;false;marsh;1
295;245;150;187;land;false;marsh;1
296;249;135;250;land;false;forest;1
297;109;244;221;land;true;marsh;1
298;251;123;160;land;false;marsh;1
299;105;236;238;land;false;marsh;1
300;233;219;49;land;false;marsh;1
301;254;147;229;land;false;marsh;1
302;193;205;221;land;false;marsh;1
303;82;248;234;land;false;marsh;1
304;155;155;251;land;false;forest;1
305;147;231;182;land;false;marsh;1
306;140;250;187;land;false;marsh;1
307;198;160;243;land;false;marsh;1
308;198;161;202;land;false;marsh;1
309;248;146;206;land;false;forest;1
310;204;223;122;land;false;jungle;1
311;240;105;236;land;false;marsh;1
312;214;226;192;land;false;forest;1
313;251;174;128;land;false;marsh;1
314;231;254;208;land;false;marsh;1
315;190;236;126;land;false;marsh;1
316;130;146;226;land;false;marsh;1
317;209;238;130;land;false;desert;1
318;229;217;64;land;false;desert;1
319;240;169;134;land;false;marsh;1
320;204;190;196;land;false;marsh;1
321;231;238;177;land;true;marsh;1
322;169;176;175;land;false;desert;1
323;153;154;212;land;false;marsh;1
324;206;168;192;land;false;marsh;1
325;139;239;139;land;false;marsh;1
326;211;208;215;land;false;marsh;1
327;69;234;219;land;false;marsh;1
328;199;177;215;land;false;marsh;1
329;177;130;202;land;false;jungle;1
330;215;68;248;land;false;marsh;1
331;212;232;112;land;false;forest;1
332;66;230;216;land;false;marsh;1
333;201;234;219;land;false;marsh;1
334;251;221;199;land;false;marsh;1
335;188;98;218;land;false;marsh;1
336;178;152;226;land;false;marsh;1
337;213;57;240;land;false;marsh;1
338;178;164;192;land;false;marsh;1
339;132;213;183;land;false;forest;1
340;209;122;248;land;false;marsh;1
341;177;238;135;land;false;desert;1
342;181;214;153;land;false;marsh;1
343;217;234;89;land;false;marsh;1
344;158;249;198;land;false;marsh;1
345;155;214;167;land;false;jungle;1
346;193;249;97;land;false;marsh;1
347;60;247;253;land;false;marsh;1
348;172;238;148;land;false;marsh;1
349;241;236;211;land;false;forest;1
350;85;217;202;land;false;marsh;1
351;239;111;253;land;false;marsh;1
352;240;172;159;land;false;forest;1
353;225;159;216;land;false;marsh;1
354;199;222;88;land;false;marsh;1
355;221;182;222;land;false;marsh;1
356;152;199;189;land;false;marsh;1
357;196;93;230;land;false;marsh;1
358;154;213;180;land;false;marsh;1
359;173;184;206;land;false;forest;1
360;243;196;201;land;false;jungle;1
361;198;198;193;land;false;marsh;1
362;147;246;231;land;false;desert;1
363;123;221;169;land;false;marsh;1
364;162;198;189;land;true;marsh;1
365;184;249;70;land;false;marsh;1
366;182;229;124;land;true;marsh;1
367;241;45;221;land;false;desert;1
368;198;250;117;land;false;marsh;1
369;180;204;247;land;false;desert;1
370;227;236;145;land;false;jungle;1
371;185;232;205;land;false;marsh;1
372;249;69;187;land;false;forest;1
373;175;219;174;land;false;jungle;1
374;137;221;174;land;false;jungle;1
375;124;186;218;land;false;marsh;1
376;148;177;241;land;false;marsh;1
377;229;221;248;land;false;jungle;1
378;214;111;250;land;false;marsh;1
379;238;52;230;land;false;desert;1
380;254;231;50;land;false;marsh;1
381;201;233;238;land;false;desert;1
382;243;155;189;land;false;marsh;1
383;204;232;70;land;false;desert;1
384;251;236;217;land;false;desert;1
385;244;252;14;land;true;marsh;1
386;133;222;200;land;false;marsh;1
387;209;116;179;land;false;desert;1
388;157;216;242;land;false;marsh;1
389;114;170;231;land;false;desert;1
390;212;227;97;land;false;marsh;1
391;154;229;165;land;false;desert;1
392;248;215;191;land;false;forest;1
393;129;252;219;land;false;forest;1
394;209;153;164;land;false;desert;1
395;244;109;211;land;false;marsh;1
396;114;137;254;land;false;marsh;1
397;75;236;240;land;false;marsh;1
398;105;237;248;land;false;forest;1
399;192;159;213;land;false;marsh;1
400;219;236;82;land;false;jungle;1
401;213;171;237;land;false;marsh;1
402;222;236;163;land;false;marsh;1
403;168;241;119;land;false;marsh;1
404;202;149;185;land;false;marsh;1
405;246;217;251;land;false;marsh;1
406;232;233;254;land;false;forest;1
407;231;104;244;land;false;desert;1
408;32;249;239;land;false;desert;1
409;250;142;244;land;false;marsh;1
410;130;231;152;land;false;marsh;1
411;151;234;243;land;false;forest;1
412;225;169;221;land;false;desert;1
413;96;203;239;land;false;desert;1
414;245;206;69;land;false;marsh;1
415;249;243;86;land;false;mountain;1
416;55;244;218;land;false;jungle;1
417;232;177;140;land;false;forest;1
418;249;247;30;land;false;forest;1
419;155;248;182;land;false;marsh;1
420;253;90;185;land;false;forest;1
421;212;237;95;land;false;marsh;1
422;217;100;247;land;false;forest;1
423;163;222;228;land;false;forest;1
424;127;164;213;land;false;forest;1
425;227;166;171;land;false;marsh;1
426;175;234;160;land;false;desert;1
427;43;248;222;land;false;marsh;1
428;253;183;155;land;false;marsh;1
429;178;241;106;land;false;marsh;1
430;159;136;233;land;false;marsh;1
431;194;216;156;land;false;marsh;1
432;221;208;120;land;false;marsh;1
433;152;178;205;land;false;marsh;1
434;227;182;121;land;false;desert;1
435;211;248;94;land;false;marsh;1
436;226;246;68;land;false;marsh;1
437;230;241;148;land;false;marsh;1
438;128;191;240;land;false;marsh;1
439;190;254;191;land;false;marsh;1
440;148;218;215;land;false;marsh;1
441;210;151;192;land;false;forest;1
442;129;240;241;land;false;forest;1
443;243;152;141;land;false;marsh;1
444;204;172;236;land;false;marsh;1
445;141;150;232;land;false;marsh;1
446;115;247;194;land;false;jungle;1
447;200;242;232;land;false;marsh;1
448;253;76;174;land;false;marsh;1
449;159;177;166;land;false;jungle;1
450;199;178;204;land;false;desert;1
451;253;189;140;land;false;marsh;1
452;224;208;111;land;false;marsh;1
453;243;233;160;land;false;forest;1
454;248;215;190;land;false;marsh;1
455;221;131;222;land;false;marsh;1
456;220;179;117;land;false;marsh;1
457;196;215;199;land;false;desert;1
458;238;166;158;land;false;desert;1
459;245;67;212;land;false;desert;1
460;198;221;148;land;false;forest;1
461;110;225;171;land;false;marsh;1
462;230;248;230;land;false;desert;1
463;104;243;212;land;false;marsh;1
464;99;240;252;land;false;forest;1
465;198;178;176;land;false;desert;1
466;224;115;212;land;false;forest;1
467;217;245;224;land;false;forest;1
468;139;233;163;land;false;marsh;1
469;251;220;223;land;false;forest;1
470;231;88;237;land;false;marsh;1
471;172;142;196;land;false;marsh;1
472;234;144;224;land;false;jungle;1
473;212;103;195;land;false;marsh;1
474;238;238;105;land;false;marsh;1
475;98;237;177;land;false;marsh;1
476;101;190;214;land;false;marsh;1
477;249;211;41;land;false;desert;1
478;180;242;79;land;false;marsh;1
479;204;190;185;land;false;marsh;1
480;205;240;122;land;false;marsh;1
481;84;207;234;land;false;marsh;1
482;217;203;235;land;false;forest;1
483;249;118;170;land;false;marsh;1
484;247;221;194;land;false;desert;1
485;88;204;221;land;false;forest;1
486;66;223;213;land;false;marsh;1
487;226;119;159;land;false;jungle;1
488;172;254;75;land;false;desert;1
489;187;173;235;land;false;forest;1
490;242;159;156;land;false;marsh;1
491;168;226;192;land;false;marsh;1
492;171;204;145;land;false;marsh;1
493;145;254;122;land;false;desert;1
494;195;213;215;land;false;jungle;1
495;248;168;200;land;false;marsh;1
496;221;184;251;land;false;desert;1
497;116;237;254;land;false;jungle;1
498;250;227;32;land;false;desert;1
499;130;148;229;land;false;desert;1
500;203;148;179;land;false;marsh;1
501;238;250;137;land;false;desert;1
502;231;154;121;land;false;marsh;1
503;100;186;242;land;false;marsh;1
504;247;233;144;land;false;marsh;1
505;199;232;186;land;false;desert;1
506;192;141;238;land;false;marsh;1
507;72;254;210;land;false;marsh;1
508;148;236;139;land;false;marsh;1
509;197;192;191;land;false;forest;1
510;232;168;167;land;false;marsh;1
511;114;223;210;land;false;marsh;1
512;136;189;250;land;false;marsh;1
513;124;230;214;land;false;marsh;1
514;111;195;253;land;false;marsh;1
515;126;252;175;land;false;marsh;1
516;173;217;250;land;false;desert;1
517;185;252;109;land;false;marsh;1
518;57;241;210;land;false;marsh;1
519;198;178;215;land;false;jungle;1
520;232;159;213;land;false;marsh;1
521;250;239;250;land;false;desert;1
522;191;84;231;land;false;marsh;1
523;225;90;245;land;false;desert;1
524;235;43;253;land;false;jungle;1
525;254;216;234;land;false;marsh;1
526;229;135;204;land;false;desert;1
527;223;247;60;land;false;marsh;1
528;168;108;239;land;false;desert;1
529;248;246;215;land;false;marsh;1
530;202;220;243;land;false;forest;1
531;232;106;177;land;false;marsh;1
532;143;240;183;land;false;marsh;1
533;247;151;227;land;false;marsh;1
534;239;75;213;land;false;marsh;1
535;81;226;201;land;false;marsh;1
536;232;154;119;land;false;mountain;1
537;152;245;185;land;false;desert;1
538;247;245;52;land;false;forest;1
539;172;112;232;land;false;marsh;1
540;190;167;234;land;false;marsh;1
541;197;214;95;land;false;marsh;1
542;225;83;225;land;false;jungle;1
543;183;153;212;land;false;desert;1
544;215;229;112;land;false;marsh;1
545;56;243;238;land;false;desert;1
546;241;228;164;land;false;marsh;1
547;249;83;174;land;false;marsh;1
548;152;176;185;land;false;marsh;1
549;61;211;243;land;true;marsh;1
550;144;179;222;land;false;marsh;1
551;249;214;51;land;false;marsh;1
552;150;233;183;land;false;marsh;1
553;213;248;140;land;false;marsh;1
554;214;46;243;land;false;marsh;1
555;216;235;121;land;false;marsh;1
556;101;239;210;land;false;forest;1
557;152;116;241;land;false;marsh;1
558;155;237;185;land;false;marsh;1
559;187;151;242;land;false;forest;1
560;174;206;159;land;false;marsh;1
561;229;172;215;land;false;marsh;1
562;231;164;229;land;false;marsh;1
563;91;233;187;land;false;marsh;1
564;228;198;199;land;false;marsh;1
565;170;252;212;land;false;desert;1
566;237;186;249;land;false;marsh;1
567;254;160;191;land;false;forest;1
568;70;254;226;land;false;marsh;1
569;159;190;152;land;false;marsh;1
570;134;192;253;land;false;marsh;1
571;183;221;114;land;false;desert;1
572;108;159;235;land;false;marsh;1
573;152;253;254;land;false;marsh;1
574;179;144;223;land;false;marsh;1
575;92;192;254;land;false;marsh;1
576;224;177;152;land;false;jungle;1
577;151;244;197;land;false;desert;1
578;212;94;237;land;false;marsh;1
579;213;82;215;land;false;forest;1
580;244;52;229;land;false;forest;1
581;218;215;111;land;false;marsh;1
582;135;166;209;land;false;marsh;1
583;194;134;246;land;false;desert;1
584;174;197;148;land;false;jungle;1
585;225;236;81;land;false;marsh;1
586;232;133;197;land;false;marsh;1
587;251;108;142;land;false;marsh;1
588;76;200;241;land;false;marsh;1
589;180;234;152;land;false;forest;1
590;232;251;212;land;false;marsh;1
591;161;118;250;land;false;forest;1
592;107;231;252;land;false;forest;1
593;220;239;110;land;false;marsh;1
594;215;164;136;land;false;marsh;1
595;176;243;210;land;false;marsh;1
596;223;138;202;land;false;marsh;1
597;152;140;210;land;false;jungle;1
598;249;243;47;land;false;marsh;1
599;236;137;239;land;false;marsh;1
600;239;141;223;land;false;marsh;1
601;109;235;223;land;false;marsh;1
602;226;254;141;land;false;forest;1
603;252;76;205;land;false;marsh;1
604;178;171;175;land;false;marsh;1
605;170;232;191;land;false;desert;1
606;226;120;170;land;false;desert;1
607;193;250;238;land;false;desert;1
608;113;191;235;land;false;marsh;1
609;97;225;228;land;false;marsh;1
610;207;208;110;land;false;forest;1
611;241;225;243;land;false;marsh;1
612;213;193;204;land;false;marsh;1
613;164;196;168;land;false;marsh;1
614;187;144;215;land;false;forest;1
615;164;171;182;land;false;desert;1
616;156;238;133;land;false;desert;1
617;233;130;243;land;false;marsh;1
618;107;235;200;land;false;marsh;1
619;203;223;122;land;false;marsh;1
620;240;115;245;land;true;desert;1
621;183;243;85;land;false;desert;1
622;201;245;214;land;false;jungle;1
623;150;164;254;land;false;forest;1
624;252;254;83;land;false;marsh;1
625;88;240;246;land;false;marsh;1
626;129;230;151;land;false;marsh;1
627;191;203;214;land;false;marsh;1
628;228;152;163;land;false;marsh;1
629;119;204;196;land;false;marsh;1
630;185;236;238;land;false;desert;1
631;210;166;164;land;false;desert;1
632;178;249;199;land;false;marsh;1
633;249;148;123;land;false;marsh;1
634;225;203;97;land;false;desert;1
635;82;236;207;land;false;marsh;1
636;222;158;247;land;false;marsh;1
637;206;200;159;land;false;marsh;1
638;207;163;176;land;false;marsh;1
639;125;244;251;land;false;marsh;1
640;150;205;203;land;false;marsh;1
641;148;208;216;land;false;marsh;1
642;179;159;184;land;false;marsh;1
643;193;210;151;land;false;desert;1
644;245;114;182;land;false;mountain;1
645;249;85;177;land;false;marsh;1
646;147;251;149;land;false;forest;1
647;231;243;245;land;false;marsh;1
648;227;68;213;land;false;forest;1
649;50;231;244;land;false;forest;1
650;129;249;179;land;false;marsh;1
651;176;108;231;land;false;marsh;1
652;184;224;122;land;false;jungle;1
653;243;169;188;land;false;marsh;1
654;212;222;246;land;false;marsh;1
655;204;144;204;land;false;marsh;1
656;232;49;234;land;false;marsh;1
657;248;142;115;land;false;marsh;1
658;189;221;215;land;false;marsh;1
659;236;131;193;land;false;marsh;1
660;203;183;128;land;false;marsh;1
661;185;122;216;land;false;marsh;1
662;44;246;213;land;false;marsh;1
663;231;212;238;land;false;marsh;1
664;161;129;244;land;false;marsh;1
665;209;173;123;land;false;marsh;1
666;161;227;238;land;false;marsh;1
667;212;204;243;land;false;desert;1
668;99;240;219;land;false;desert;1
669;237;88;253;land;false;marsh;1
670;182;161;164;land;false;forest;1
671;217;188;131;land;false;marsh;1
672;187;92;224;land;false;marsh;1
673;228;244;251;land;false;marsh;1
674;230;254;69;land;false;forest;1
675;194;203;226;land;false;marsh;1
676;175;188;172;land;false;marsh;1
677;80;232;246;land;false;mountain;1
678;104;243;197;land;false;desert;1
679;134;224;246;land;false;marsh;1
680;137;242;195;land;false;marsh;1
681;233;176;127;land;false;forest;1
682;206;135;217;land;false;marsh;1
683;98;232;175;land;false;jungle;1
684;158;244;243;land;false;marsh;1
685;111;203;212;land;false;marsh;1
686;234;166;234;land;false;marsh;1
687;242;247;188;land;false;marsh;1
688;130;226;221;land;false;marsh;1
689;221;206;107;land;false;marsh;1
690;235;50;253;land;false;marsh;1
691;247;158;125;land;false;jungle;1
692;159;234;144;land;false;desert;1
693;196;244;99;land;false;jungle;1
694;66;237;216;land;false;marsh;1
695;182;215;122;land;false;marsh;1
696;254;182;154;land;false;marsh;1
697;162;202;243;land;false;desert;1
698;128;222;196;land;false;jungle;1
699;147;202;191;land;false;marsh;1
700;231;114;159;land;false;marsh;1
701;204;236;187;land;false;marsh;1
702;239;199;146;land;false;marsh;1
703;205;253;50;land;false;marsh;1
704;134;199;180;land;false;marsh;1
705;203;222;78;land;false;marsh;1
706;192;91;240;land;false;forest;1
707;123;247;161;land;false;marsh;1
708;199;131;204;land;false;marsh;1
709;250;19;250;land;false;desert;1
710;189;225;198;land;false;marsh;1
711;61;228;227;land;false;marsh;1
712;98;222;182;land;false;marsh;1
713;243;100;175;land;false;marsh;1
714;249;117;203;land;false;marsh;1
715;243;246;133;land;false;marsh;1
716;254;247;160;land;false;marsh;1
717;243;246;99;land;false;marsh;1
718;35;251;249;land;false;jungle;1
719;150;179;183;land;false;marsh;1
720;206;76;229;land;false;marsh;1
721;205;205;95;land;false;forest;1
722;152;199;157;land;false;marsh;1
723;176;187;206;land;true;marsh;1
724;52;249;224;land;false;marsh;1
725;234;236;41;land;false;desert;1
726;126;202;197;land;false;forest;1
727;218;220;252;land;false;marsh;1
728;223;98;185;land;false;marsh;1
729;128;184;253;land;true;marsh;1
730;115;190;212;land;false;forest;1
731;184;233;129;land;false;marsh;1
732;219;182;172;land;false;mountain;1
733;113;239;238;land;false;marsh;1
734;78;223;221;land;false;desert;1
735;195;102;216;land;false;marsh;1
736;252;217;133;land;false;marsh;1
737;156;173;192;land;false;forest;1
738;158;230;177;land;false;marsh;1
739;82;239;205;land;false;marsh;1
740;181;131;209;land;false;marsh;1
741;219;188;206;land;false;forest;1
742;155;223;239;land;true;marsh;1
743;243;241;126;land;false;marsh;1
744;251;30;230;land;false;marsh;1
745;229;156;231;land;false;marsh;1
746;207;110;201;land;false;marsh;1
747;244;121;168;land;false;marsh;1
748;192;212;158;land;false;marsh;1
749;247;178;92;land;false;desert;1
750;219;153;239;land;false;marsh;1
751;231;111;210;land;false;marsh;1
752;245;199;232;land;false;marsh;1
753;249;233;88;land;false;marsh;1
754;222;201;230;land;false;jungle;1
755;253;59;214;land;false;marsh;1
756;234;228;158;land;false;desert;1
757;213;245;120;land;false;marsh;1
758;190;162;152;land;false;marsh;1
759;223;234;77;land;false;marsh;1
760;165;210;191;land;false;marsh;1
761;183;237;106;land;false;marsh;1
762;168;179;251;land;false;marsh;1
763;219;73;210;land;false;marsh;1
764;244;239;32;land;false;marsh;1
765;52;220;235;land;false;marsh;1
766;218;228;92;land;false;jungle;1
767;177;145;193;land;false;forest;1
768;222;234;133;land;false;marsh;1
769;208;254;123;land;false;forest;1
770;117;236;169;land;false;marsh;1
771;115;237;151;land;false;jungle;1
772;194;218;147;land;false;forest;1
773;250;78;241;land;false;desert;1
774;247;135;197;land;false;marsh;1
775;232;234;141;land;false;marsh;1
776;203;236;167;land;false;marsh;1
777;121;191;242;land;false;marsh;1
778;187;200;129;land;false;marsh;1
779;160;141;243;land;false;forest;1
780;102;252;197;land;false;desert;1
781;142;247;171;land;false;forest;1
782;248;40;251;land;false;desert;1
783;186;228;238;land;false;marsh;1
784;180;212;133;land;false;desert;1
785;228;245;43;land;false;marsh;1
786;221;191;152;land;false;jungle;1
787;186;178;138;land;false;desert;1
788;186;153;213;land;false;mountain;1
789;219;235;54;land;false;marsh;1
