1;coastal_bunker;475.00;10.30;2678.00;-0.37;0
1;coastal_bunker;484.00;9.60;2671.00;-1.71;0
1;coastal_bunker;473.00;9.95;2736.00;-1.18;0
1;coastal_bunker;452.00;9.60;2808.00;-1.29;0
1;coastal_bunker;456.00;9.60;2784.00;-1.25;0
1;dockyard;453.00;9.60;2802.00;-1.29;0
1;anti_air_building;486.00;10.30;2797.00;1.70;0
1;anti_air_building;542.00;10.30;2712.00;3.26;0
1;anti_air_building;543.00;10.30;2775.00;1.10;0
1;synthetic_refinery;518.00;10.30;2802.00;3.76;0
1;fuel_silo;494.00;10.30;2760.00;5.32;0
1;radar_station;542.00;10.30;2705.00;1.01;0
1;rocket_site;563.00;10.30;2686.00;5.83;0
1;supply_node;459.00;10.30;2807.00;1.85;0
1;supply_node;484.00;10.30;2697.00;4.79;0
1;supply_node;607.00;10.30;2638.00;1.09;0
1;supply_node;586.00;10.30;2611.00;4.03;0
1;supply_node;596.00;10.30;2616.00;5.50;0
1;supply_node;565.00;10.30;2635.00;3.26;0
1;supply_node;447.00;10.30;2675.00;6.20;0
1;supply_node;461.00;10.30;2753.00;1.39;0
1;supply_node;563.00;10.30;2623.00;5.43;0
1;supply_node;580.00;10.30;2613.00;0.63;0
1;supply_node;473.00;10.30;2763.00;3.57;0
1;supply_node;491.00;10.30;2667.00;1.33;0
1;supply_node;554.00;10.30;2640.00;2.80;0
1;supply_node;467.00;10.30;2788.00;5.74;0
1;supply_node;573.00;10.30;2616.00;2.04;0
1;supply_node;457.00;10.30;2710.00;4.98;0
1;bunker;489.00;10.30;2671.00;5.08;0
1;bunker;574.00;10.30;2632.00;2.92;0
1;bunker;556.00;10.30;2660.00;5.58;0
1;bunker;580.00;10.30;2614.00;1.96;0
1;bunker;448.00;10.30;2680.00;4.98;0
1;bunker;600.00;10.30;2629.00;6.19;0
1;bunker;557.00;10.30;2635.00;4.03;0
1;bunker;503.00;10.30;2679.00;0.41;0
1;bunker;598.00;10.30;2613.00;1.97;0
1;bunker;459.00;10.30;2716.00;4.63;0
1;bunker;562.00;10.30;2628.00;2.47;0
1;bunker;461.00;10.30;2760.00;5.14;0
1;bunker;584.00;10.30;2613.00;0.41;0
1;coastal_bunker;460.00;10.30;2714.00;-3.44;0
1;coastal_bunker;465.00;9.95;2766.00;-0.59;0
1;coastal_bunker;441.00;9.95;2665.00;-1.57;0
1;coastal_bunker;460.00;9.60;2748.00;-2.90;0
1;nuclear_reactor_spawn;519.00;10.30;2684.00;6.25;0
1;special_project_facility_spawn;563.00;10.30;2705.00;2.64;0
1;special_project_facility_spawn;604.00;10.30;2618.00;5.65;0
1;special_project_facility_spawn;487.00;10.30;2689.00;2.04;0
1;special_project_facility_spawn;476.00;10.30;2779.00;4.70;0
1;special_project_facility_spawn;483.00;10.30;2751.00;2.54;0
1;special_project_facility_spawn;486.00;10.30;2672.00;4.10;0
1;special_project_facility_spawn;522.00;10.30;2778.00;0.48;0
1;special_project_facility_spawn;523.00;10.30;2700.00;3.15;0
1;special_project_facility_spawn;553.00;10.30;2721.00;6.16;0
1;special_project_facility_spawn;514.00;10.30;2655.00;1.09;0
1;special_project_facility_spawn;465.00;10.30;2810.00;5.21;0
1;special_project_facility_spawn;563.00;10.30;2645.00;1.59;0
1;special_project_facility_spawn;560.00;10.30;2673.00;3.15;0
1;special_project_facility_spawn;542.00;10.30;2673.00;0.99;0
1;special_project_facility_spawn;509.00;10.30;2755.00;3.66;0
1;special_project_facility_spawn;517.00;10.30;2647.00;0.04;0
1;special_project_facility_spawn;495.00;10.30;2790.00;1.60;0
1;special_project_facility_spawn;557.00;10.30;2635.00;5.72;0
1;special_project_facility_spawn;614.00;10.30;2634.00;0.65;0
1;special_project_facility_spawn;576.00;10.30;2634.00;4.77;0
1;special_project_facility_spawn;581.00;10.30;2653.00;0.04;0
1;special_project_facility_spawn;622.00;10.30;2618.00;4.17;0
1;special_project_facility_spawn;544.00;10.30;2759.00;5.37;0
1;special_project_facility_spawn;460.00;10.30;2762.00;3.21;0
1;special_project_facility_spawn;513.00;10.30;2768.00;6.23;0
1;special_project_facility_spawn;556.00;10.30;2627.00;1.16;0
1;special_project_facility_spawn;573.00;10.30;2668.00;5.28;0
1;special_project_facility_spawn;525.00;10.30;2733.00;0.55;0
1;special_project_facility_spawn;467.00;10.30;2760.00;3.22;0
1;special_project_facility_spawn;525.00;10.30;2724.00;5.88;0
1;special_project_facility_spawn;559.00;10.30;2628.00;3.73;0
1;special_project_facility_spawn;503.00;10.30;2674.00;3.83;0
1;special_project_facility_spawn;523.00;10.30;2808.00;1.67;0
1;special_project_facility_spawn;503.00;10.30;2706.00;4.33;0
1;special_project_facility_spawn;578.00;10.30;2614.00;0.71;0
1;special_project_facility_spawn;578.00;10.30;2618.00;3.73;0
1;special_project_facility_spawn;478.00;10.30;2802.00;0.11;0
1;special_project_facility_spawn;588.00;10.30;2612.00;2.78;0
1;special_project_facility_spawn;448.00;10.30;2679.00;5.44;0
1;special_project_facility_spawn;455.00;10.30;2700.00;2.17;0
1;rocket_site_spawn;538.00;10.30;2721.00;4.84;0
1;naval_base_spawn;474.00;9.60;2680.00;-0.31;17613
1;naval_base_spawn;454.00;9.60;2790.00;-1.49;17574
1;naval_base_spawn;461.00;10.30;2726.00;-3.44;17484
1;naval_base_spawn;452.00;9.60;2811.00;-1.29;17574
1;naval_base_spawn;464.00;9.60;2767.00;-2.14;17255
1;naval_base_spawn;459.00;9.60;2769.00;-2.90;17255
1;naval_base_spawn;441.00;10.30;2664.00;-1.57;17597
1;naval_base_spawn;484.00;9.50;2670.00;-1.57;17613
1;naval_base_spawn;473.00;9.60;2736.00;-1.14;17484
1;floating_harbor;445.27;9.50;2803.08;-4.43;64
1;floating_harbor;473.74;9.50;2702.13;1.11;163
1;floating_harbor;438.00;9.50;2675.00;1.57;4764
1;floating_harbor;458.30;9.50;2763.79;0.24;6591
1;floating_harbor;467.00;9.50;2729.00;-3.14;9419
1;floating_harbor;477.00;9.50;2667.00;1.57;10107
1;floating_harbor;448.02;9.50;2786.42;-4.63;12984
1;floating_harbor;467.63;9.50;2728.10;-4.29;13053
1;floating_harbor;451.12;9.50;2701.18;-3.73;16820
1;stronghold_network;476.00;10.30;2731.00;3.36;0
2;arms_factory;557.00;10.30;2784.00;3.96;0
2;arms_factory;616.00;10.30;2782.00;0.34;0
2;arms_factory;615.00;10.30;2768.00;3.36;0
2;arms_factory;593.00;10.30;2769.00;4.57;0
2;arms_factory;570.00;10.30;2753.00;2.41;0
2;arms_factory;530.00;10.30;2797.00;0.25;0
2;industrial_complex;622.00;10.30;2783.00;0.35;0
2;industrial_complex;556.00;10.30;2781.00;4.47;0
2;industrial_complex;594.00;10.30;2800.00;0.85;0
2;industrial_complex;620.00;10.30;2765.00;3.87;0
2;industrial_complex;587.00;10.30;2767.00;5.08;0
2;industrial_complex;668.00;10.30;2797.00;2.92;0
2;air_base;597.00;10.30;2759.00;5.58;0
2;supply_node;666.00;10.30;2804.00;2.53;0
2;supply_node;637.00;10.30;2783.00;5.12;0
2;supply_node;555.00;10.30;2786.00;1.77;0
2;supply_node;607.00;10.30;2775.00;4.71;0
2;supply_node;581.00;10.30;2768.00;1.01;0
2;supply_node;592.00;10.30;2751.00;3.95;0
2;supply_node;541.00;10.30;2804.00;5.42;0
2;supply_node;655.00;10.30;2774.00;3.18;0
2;supply_node;618.00;10.30;2799.00;6.11;0
2;supply_node;596.00;10.30;2806.00;1.31;0
2;supply_node;575.00;10.30;2798.00;5.35;0
2;supply_node;637.00;10.30;2810.00;0.55;0
2;supply_node;570.00;10.30;2752.00;3.48;0
2;bunker;635.00;10.30;2808.00;5.15;0
2;bunker;615.00;10.30;2806.00;2.98;0
2;bunker;626.00;10.30;2786.00;4.54;0
2;bunker;610.00;10.30;2783.00;0.92;0
2;bunker;581.00;10.30;2745.00;3.59;0
2;bunker;568.00;10.30;2780.00;1.43;0
2;bunker;656.00;10.30;2807.00;1.53;0
2;bunker;547.00;10.30;2814.00;5.65;0
2;bunker;583.00;10.30;2796.00;2.04;0
2;bunker;564.00;10.30;2767.00;4.70;0
2;bunker;590.00;10.30;2797.00;6.26;0
2;bunker;654.00;10.30;2786.00;4.10;0
2;bunker;593.00;10.30;2749.00;0.48;0
2;anti_air_building;606.00;10.30;2787.00;3.15;0
2;anti_air_building;540.00;10.30;2793.00;6.16;0
2;anti_air_building;572.00;10.30;2774.00;1.09;0
2;radar_station;606.00;10.30;2778.00;5.84;0
2;synthetic_refinery;598.00;10.30;2796.00;0.49;0
2;fuel_silo;620.00;10.30;2794.00;4.61;0
2;stronghold_network;558.00;10.30;2814.00;5.72;0
2;nuclear_reactor_spawn;644.00;10.30;2797.00;2.10;0
2;special_project_facility_spawn;614.00;10.30;2790.00;3.66;0
2;special_project_facility_spawn;590.00;10.30;2800.00;0.04;0
2;special_project_facility_spawn;643.00;10.30;2808.00;4.17;0
2;special_project_facility_spawn;645.00;10.30;2780.00;5.38;0
2;special_project_facility_spawn;654.00;10.30;2776.00;2.11;0
2;special_project_facility_spawn;615.00;10.30;2767.00;4.78;0
2;special_project_facility_spawn;585.00;10.30;2787.00;1.16;0
2;special_project_facility_spawn;589.00;10.30;2777.00;2.71;0
2;special_project_facility_spawn;661.00;10.30;2800.00;0.55;0
2;special_project_facility_spawn;578.00;10.30;2750.00;4.68;0
2;special_project_facility_spawn;565.00;10.30;2793.00;5.89;0
2;special_project_facility_spawn;592.00;10.30;2756.00;2.62;0
2;special_project_facility_spawn;548.00;10.30;2805.00;5.28;0
2;rocket_site_spawn;642.00;10.30;2791.00;1.67;0
3;arms_factory;865.00;10.30;2746.00;3.36;0
3;arms_factory;830.00;10.30;2810.00;4.57;0
3;arms_factory;781.00;10.30;2768.00;2.41;0
3;arms_factory;866.00;10.30;2753.00;0.25;0
3;arms_factory;802.00;10.30;2797.00;0.35;0
3;arms_factory;774.00;10.30;2776.00;4.47;0
3;industrial_complex;856.00;10.30;2759.00;0.85;0
3;industrial_complex;818.00;10.30;2774.00;3.87;0
3;industrial_complex;845.00;10.30;2786.00;5.08;0
3;industrial_complex;846.00;10.30;2764.00;2.92;0
3;industrial_complex;834.00;10.30;2781.00;5.58;0
3;industrial_complex;849.00;10.30;2793.00;0.86;0
3;air_base;843.00;10.30;2747.00;3.52;0
3;supply_node;742.00;10.30;2754.00;1.77;0
3;supply_node;821.00;10.30;2801.00;4.71;0
3;supply_node;794.00;10.30;2804.00;1.01;0
3;supply_node;811.00;10.30;2733.00;3.95;0
3;supply_node;866.00;10.30;2749.00;5.42;0
3;supply_node;845.00;10.30;2769.00;3.18;0
3;supply_node;873.00;10.30;2775.00;6.11;0
3;supply_node;692.00;10.30;2802.00;1.31;0
3;supply_node;693.00;10.30;2780.00;5.35;0
3;supply_node;712.00;10.30;2736.00;0.55;0
3;supply_node;674.00;10.30;2753.00;3.48;0
3;supply_node;739.00;10.30;2793.00;6.07;0
3;supply_node;720.00;10.30;2805.00;2.72;0
3;supply_node;771.00;10.30;2797.00;5.65;0
3;supply_node;799.00;10.30;2779.00;1.95;0
3;supply_node;772.00;10.30;2744.00;4.89;0
3;supply_node;722.00;10.30;2776.00;0.09;0
3;supply_node;870.00;10.30;2805.00;4.13;0
3;supply_node;776.00;10.30;2771.00;0.79;0
3;supply_node;846.00;10.30;2797.00;2.26;0
3;supply_node;752.00;10.30;2809.00;0.02;0
3;supply_node;755.00;10.30;2776.00;1.50;0
3;supply_node;821.00;10.30;2774.00;4.44;0
3;supply_node;794.00;10.30;2751.00;2.19;0
3;supply_node;695.00;10.30;2743.00;3.67;0
3;supply_node;831.00;10.30;2747.00;0.32;0
3;supply_node;845.00;10.30;2732.00;2.91;0
3;supply_node;734.00;10.30;2727.00;5.84;0
3;bunker;850.00;10.30;2777.00;0.49;0
3;bunker;673.00;10.30;2745.00;4.61;0
3;bunker;707.00;10.30;2766.00;5.82;0
3;bunker;771.00;10.30;2782.00;3.66;0
3;bunker;850.00;10.30;2801.00;5.22;0
3;bunker;771.00;10.30;2779.00;1.60;0
3;bunker;753.00;10.30;2743.00;5.72;0
3;bunker;848.00;10.30;2736.00;2.10;0
3;bunker;834.00;10.30;2781.00;3.66;0
3;bunker;807.00;10.30;2735.00;0.04;0
3;bunker;826.00;10.30;2742.00;4.17;0
3;bunker;732.00;10.30;2737.00;5.38;0
3;bunker;714.00;10.30;2737.00;2.11;0
3;bunker;687.00;10.30;2756.00;4.78;0
3;bunker;804.00;10.30;2778.00;1.16;0
3;bunker;715.00;10.30;2805.00;2.71;0
3;bunker;787.00;10.30;2805.00;0.55;0
3;bunker;795.00;10.30;2753.00;4.68;0
3;bunker;758.00;10.30;2770.00;5.89;0
3;bunker;869.00;10.30;2790.00;2.62;0
3;bunker;753.00;10.30;2803.00;5.28;0
3;bunker;860.00;10.30;2810.00;1.67;0
3;bunker;785.00;10.30;2752.00;4.33;0
3;bunker;692.00;10.30;2802.00;1.07;0
3;bunker;876.00;10.30;2758.00;2.27;0
3;bunker;835.00;10.30;2812.00;0.11;0
3;bunker;727.00;10.30;2793.00;2.78;0
3;bunker;714.00;10.30;2775.00;4.34;0
3;anti_air_building;683.00;10.30;2777.00;2.17;0
3;anti_air_building;830.00;10.30;2781.00;4.84;0
3;anti_air_building;683.00;10.30;2752.00;0.12;0
3;radar_station;779.00;10.30;2761.00;3.93;0
3;synthetic_refinery;792.00;10.30;2733.00;0.62;0
3;fuel_silo;670.00;10.30;2760.00;1.83;0
3;stronghold_network;810.00;10.30;2769.00;3.29;0
3;nuclear_reactor_spawn;737.00;10.30;2780.00;1.13;0
3;special_project_facility_spawn;811.00;10.30;2796.00;2.34;0
3;special_project_facility_spawn;816.00;10.30;2776.00;0.18;0
3;special_project_facility_spawn;732.00;10.30;2808.00;1.74;0
3;special_project_facility_spawn;683.00;10.30;2783.00;4.40;0
3;special_project_facility_spawn;803.00;10.30;2806.00;0.79;0
3;special_project_facility_spawn;852.00;10.30;2732.00;4.91;0
3;special_project_facility_spawn;741.00;10.30;2789.00;5.01;0
3;special_project_facility_spawn;712.00;10.30;2788.00;2.85;0
3;special_project_facility_spawn;697.00;10.30;2738.00;5.52;0
3;special_project_facility_spawn;760.00;10.30;2811.00;0.79;0
3;special_project_facility_spawn;871.00;10.30;2789.00;4.91;0
3;special_project_facility_spawn;839.00;10.30;2795.00;1.29;0
3;special_project_facility_spawn;804.00;10.30;2778.00;5.42;0
3;special_project_facility_spawn;709.00;10.30;2751.00;5.52;0
3;special_project_facility_spawn;878.00;10.30;2752.00;3.36;0
3;special_project_facility_spawn;807.00;10.30;2750.00;6.03;0
3;special_project_facility_spawn;730.00;10.30;2759.00;2.41;0
3;special_project_facility_spawn;671.00;10.30;2747.00;3.96;0
3;special_project_facility_spawn;748.00;10.30;2786.00;1.81;0
3;special_project_facility_spawn;836.00;10.30;2741.00;3.02;0
3;special_project_facility_spawn;736.00;10.30;2739.00;0.85;0
3;special_project_facility_spawn;771.00;10.30;2754.00;3.87;0
3;special_project_facility_spawn;689.00;10.30;2796.00;5.08;0
3;special_project_facility_spawn;776.00;10.30;2776.00;2.92;0
3;special_project_facility_spawn;784.00;10.30;2756.00;4.48;0
3;special_project_facility_spawn;769.00;10.30;2787.00;0.86;0
3;special_project_facility_spawn;838.00;10.30;2777.00;3.52;0
3;special_project_facility_spawn;873.00;10.30;2801.00;1.36;0
3;rocket_site_spawn;734.00;10.30;2763.00;2.92;0
4;arms_factory;954.00;10.30;2735.00;2.41;0
4;arms_factory;1052.00;10.30;2776.00;0.25;0
4;arms_factory;1127.00;10.30;2807.00;0.35;0
4;arms_factory;992.00;10.30;2778.00;4.47;0
4;arms_factory;1051.00;10.30;2787.00;0.85;0
4;arms_factory;905.00;10.30;2739.00;3.87;0
4;industrial_complex;983.00;10.30;2786.00;5.08;0
4;industrial_complex;1030.00;10.30;2798.00;2.92;0
4;industrial_complex;891.00;10.30;2747.00;5.58;0
4;industrial_complex;964.00;10.30;2793.00;0.86;0
4;industrial_complex;954.00;10.30;2811.00;3.52;0
4;industrial_complex;1001.00;10.30;2795.00;1.36;0
4;air_base;968.00;10.30;2799.00;4.03;0
4;supply_node;945.00;10.30;2773.00;1.01;0
4;supply_node;976.00;10.30;2759.00;3.95;0
4;supply_node;1090.00;10.30;2787.00;5.42;0
4;supply_node;947.00;10.30;2705.00;3.18;0
4;supply_node;906.00;10.30;2772.00;6.11;0
4;supply_node;894.00;10.30;2798.00;1.31;0
4;supply_node;1012.00;10.30;2783.00;5.35;0
4;supply_node;911.00;10.30;2720.00;0.55;0
4;supply_node;969.00;10.30;2724.00;3.48;0
4;supply_node;1136.00;10.30;2790.00;6.07;0
4;supply_node;1062.00;10.30;2792.00;2.72;0
4;supply_node;921.00;10.30;2802.00;5.65;0
4;supply_node;1147.00;10.30;2808.00;1.95;0
4;supply_node;1036.00;10.30;2808.00;4.89;0
4;supply_node;940.00;10.30;2728.00;0.09;0
4;supply_node;977.00;10.30;2791.00;4.13;0
4;supply_node;922.00;10.30;2752.00;0.79;0
4;supply_node;892.00;10.30;2738.00;2.26;0
4;supply_node;1009.00;10.30;2804.00;0.02;0
4;supply_node;1112.00;10.30;2799.00;1.50;0
4;supply_node;988.00;10.30;2808.00;4.44;0
4;supply_node;955.00;10.30;2809.00;2.19;0
4;supply_node;1079.00;10.30;2809.00;3.67;0
4;supply_node;943.00;10.30;2794.00;0.32;0
4;supply_node;1042.00;10.30;2785.00;2.91;0
4;supply_node;952.00;10.30;2750.00;5.84;0
4;supply_node;877.00;10.30;2730.00;2.49;0
4;bunker;1112.00;10.30;2776.00;4.61;0
4;bunker;924.00;10.30;2723.00;5.82;0
4;bunker;971.00;10.30;2713.00;3.66;0
4;bunker;1154.00;10.30;2798.00;5.22;0
4;bunker;1052.00;10.30;2797.00;1.60;0
4;bunker;907.00;10.30;2795.00;5.72;0
4;bunker;1083.00;10.30;2781.00;2.10;0
4;bunker;969.00;10.30;2799.00;3.66;0
4;bunker;939.00;10.30;2750.00;0.04;0
4;bunker;933.00;10.30;2774.00;4.17;0
4;bunker;1007.00;10.30;2780.00;5.38;0
4;bunker;996.00;10.30;2812.00;2.11;0
4;bunker;1005.00;10.30;2798.00;4.78;0
4;bunker;958.00;10.30;2806.00;1.16;0
4;bunker;935.00;10.30;2751.00;2.71;0
4;bunker;931.00;10.30;2797.00;0.55;0
4;bunker;1140.00;10.30;2806.00;4.68;0
4;bunker;1076.00;10.30;2802.00;5.89;0
4;bunker;929.00;10.30;2806.00;2.62;0
4;bunker;902.00;10.30;2738.00;5.28;0
4;bunker;933.00;10.30;2714.00;1.67;0
4;bunker;979.00;10.30;2775.00;4.33;0
4;bunker;1036.00;10.30;2789.00;1.07;0
4;bunker;1047.00;10.30;2804.00;2.27;0
4;bunker;941.00;10.30;2706.00;0.11;0
4;bunker;919.00;10.30;2782.00;2.78;0
4;bunker;872.00;10.30;2737.00;4.34;0
4;anti_air_building;903.00;10.30;2813.00;2.17;0
4;anti_air_building;932.00;10.30;2731.00;4.84;0
4;anti_air_building;971.00;10.30;2732.00;0.12;0
4;radar_station;1013.00;10.30;2771.00;3.93;0
4;synthetic_refinery;936.00;10.30;2738.00;0.62;0
4;fuel_silo;1134.00;10.30;2782.00;1.83;0
4;stronghold_network;1162.00;10.30;2806.00;3.29;0
4;nuclear_reactor_spawn;1142.00;10.30;2800.00;1.13;0
4;special_project_facility_spawn;892.00;10.30;2778.00;2.34;0
4;special_project_facility_spawn;932.00;10.30;2808.00;0.18;0
4;special_project_facility_spawn;989.00;10.30;2769.00;1.74;0
4;special_project_facility_spawn;893.00;10.30;2737.00;4.40;0
4;special_project_facility_spawn;934.00;10.30;2780.00;0.79;0
4;special_project_facility_spawn;955.00;10.30;2785.00;4.91;0
4;special_project_facility_spawn;916.00;10.30;2761.00;5.01;0
4;special_project_facility_spawn;911.00;10.30;2709.00;2.85;0
4;special_project_facility_spawn;1068.00;10.30;2777.00;5.52;0
4;special_project_facility_spawn;1150.00;10.30;2796.00;0.79;0
4;special_project_facility_spawn;1024.00;10.30;2799.00;4.91;0
4;special_project_facility_spawn;1077.00;10.30;2811.00;1.29;0
4;special_project_facility_spawn;1036.00;10.30;2779.00;5.42;0
4;special_project_facility_spawn;956.00;10.30;2804.00;5.52;0
4;special_project_facility_spawn;888.00;10.30;2793.00;3.36;0
4;special_project_facility_spawn;1139.00;10.30;2810.00;6.03;0
4;special_project_facility_spawn;1042.00;10.30;2810.00;2.41;0
4;special_project_facility_spawn;954.00;10.30;2747.00;3.96;0
4;special_project_facility_spawn;880.00;10.30;2729.00;1.81;0
4;special_project_facility_spawn;1121.00;10.30;2792.00;3.02;0
4;special_project_facility_spawn;929.00;10.30;2726.00;0.85;0
4;special_project_facility_spawn;994.00;10.30;2800.00;3.87;0
4;special_project_facility_spawn;981.00;10.30;2780.00;5.08;0
4;special_project_facility_spawn;963.00;10.30;2707.00;2.92;0
4;special_project_facility_spawn;971.00;10.30;2723.00;4.48;0
4;special_project_facility_spawn;1097.00;10.30;2792.00;0.86;0
4;special_project_facility_spawn;1001.00;10.30;2778.00;3.52;0
4;rocket_site_spawn;1094.00;10.30;2786.00;1.36;0
5;arms_factory;1241.00;10.30;2730.00;0.35;0
5;arms_factory;1164.00;10.30;2686.00;4.47;0
5;arms_factory;1181.00;10.30;2766.00;0.85;0
5;arms_factory;1239.00;10.30;2711.00;3.87;0
5;arms_factory;1042.00;10.30;2734.00;5.08;0
5;arms_factory;1067.00;10.30;2759.00;2.92;0
5;industrial_complex;1053.00;10.30;2729.00;5.58;0
5;industrial_complex;1186.00;10.30;2803.00;0.86;0
5;industrial_complex;1060.00;10.30;2744.00;3.52;0
5;industrial_complex;1103.00;10.30;2676.00;1.36;0
5;industrial_complex;1094.00;10.30;2691.00;4.03;0
5;industrial_complex;1227.00;10.30;2654.00;5.59;0
5;air_base;1166.00;10.30;2731.00;3.42;0
5;supply_node;1283.00;10.30;2663.00;5.42;0
5;supply_node;1221.00;10.30;2723.00;3.18;0
5;supply_node;1142.00;10.30;2765.00;6.11;0
5;supply_node;1096.00;10.30;2634.00;1.31;0
5;supply_node;1011.00;10.30;2720.00;5.35;0
5;supply_node;1124.00;10.30;2708.00;0.55;0
5;supply_node;1254.00;10.30;2654.00;3.48;0
5;supply_node;1197.00;10.30;2698.00;6.07;0
5;supply_node;1243.00;10.30;2673.00;2.72;0
5;supply_node;1114.00;10.30;2683.00;5.65;0
5;supply_node;1198.00;10.30;2772.00;1.95;0
5;supply_node;1127.00;10.30;2618.00;4.89;0
5;supply_node;1138.00;10.30;2678.00;0.09;0
5;supply_node;1165.00;10.30;2676.00;4.13;0
5;supply_node;1076.00;10.30;2652.00;0.79;0
5;supply_node;1150.00;10.30;2740.00;2.26;0
5;supply_node;1250.00;10.30;2743.00;0.02;0
5;supply_node;1046.00;10.30;2745.00;1.50;0
5;supply_node;1088.00;10.30;2755.00;4.44;0
5;supply_node;1050.00;10.30;2669.00;2.19;0
5;supply_node;1190.00;10.30;2800.00;3.67;0
5;supply_node;1095.00;10.30;2610.00;0.32;0
5;supply_node;1190.00;10.30;2747.00;2.91;0
5;supply_node;1164.00;10.30;2785.00;5.84;0
5;supply_node;1082.00;10.30;2696.00;2.49;0
5;supply_node;1199.00;10.30;2672.00;5.08;0
5;supply_node;1058.00;10.30;2686.00;1.73;0
5;supply_node;1244.00;10.30;2711.00;3.21;0
5;supply_node;1222.00;10.30;2759.00;0.97;0
5;supply_node;1120.00;10.30;2733.00;3.91;0
5;supply_node;1040.00;10.30;2718.00;5.38;0
5;supply_node;1100.00;10.30;2713.00;3.14;0
5;supply_node;1146.00;10.30;2707.00;4.62;0
5;supply_node;1111.00;10.30;2762.00;1.28;0
5;supply_node;1091.00;10.30;2673.00;3.86;0
5;supply_node;1022.00;10.30;2693.00;0.51;0
5;supply_node;1227.00;10.30;2691.00;3.44;0
5;supply_node;1172.00;10.30;2723.00;6.03;0
5;supply_node;1069.00;10.30;2618.00;2.68;0
5;supply_node;1115.00;10.30;2653.00;4.16;0
5;supply_node;1036.00;10.30;2765.00;1.92;0
