22;1456.00;10.30;1407.00;big
22;1029.00;10.30;1385.00;big
22;1696.00;10.30;1381.00;big
22;1696.00;10.30;1381.00;big
22;1696.00;10.30;1381.00;big
22;1696.00;10.30;1381.00;big
22;1696.00;10.30;1381.00;big
22;1696.00;10.30;1381.00;big
22;1696.00;10.30;1381.00;big
23;1829.00;9.50;1557.00;big
23;2032.00;10.30;1156.00;big
23;1729.00;10.30;1431.00;big
23;1729.00;10.30;1431.00;big
23;1729.00;10.30;1431.00;big
23;1729.00;10.30;1431.00;big
23;1729.00;10.30;1431.00;big
23;1729.00;10.30;1431.00;big
23;1729.00;10.30;1431.00;big
24;1786.00;10.30;816.00;big
24;2127.00;10.30;840.00;big
24;1780.00;10.30;608.00;big
24;1780.00;10.30;608.00;big
24;1780.00;10.30;608.00;big
24;1780.00;10.30;608.00;big
24;1780.00;10.30;608.00;big
24;1780.00;10.30;608.00;big
24;1780.00;10.30;608.00;big
25;1596.00;10.30;412.00;big
25;1710.00;10.30;519.00;big
25;1619.00;10.30;438.00;big
25;1619.00;10.30;438.00;big
25;1619.00;10.30;438.00;big
25;1619.00;10.30;438.00;big
25;1619.00;10.30;438.00;big
25;1619.00;10.30;438.00;big
25;1619.00;10.30;438.00;big
26;2664.00;10.30;1010.00;big
26;2285.00;10.30;1553.00;big
26;2157.00;10.30;1366.00;big
26;2157.00;10.30;1366.00;big
26;2157.00;10.30;1366.00;big
26;2157.00;10.30;1366.00;big
26;2157.00;10.30;1366.00;big
26;2157.00;10.30;1366.00;big
26;2157.00;10.30;1366.00;big
27;2224.00;10.30;578.00;big
27;2081.00;10.30;581.00;big
27;2187.00;10.30;561.00;big
27;2187.00;10.30;561.00;big
27;2187.00;10.30;561.00;big
27;2187.00;10.30;561.00;big
27;2187.00;10.30;561.00;big
27;2187.00;10.30;561.00;big
27;2187.00;10.30;561.00;big
28;2326.00;10.30;370.00;big
28;2542.00;10.30;349.00;big
28;2326.00;10.30;370.00;big
28;2326.00;10.30;370.00;big
28;2326.00;10.30;370.00;big
28;2326.00;10.30;370.00;big
28;2326.00;10.30;370.00;big
28;2326.00;10.30;370.00;big
28;2326.00;10.30;370.00;big
29;1949.00;9.50;280.00;big
29;2696.00;9.50;127.00;big
29;2714.00;9.50;82.00;big
29;2714.00;9.50;82.00;big
29;2714.00;9.50;82.00;big
29;2714.00;9.50;82.00;big
29;2714.00;9.50;82.00;big
29;2714.00;9.50;82.00;big
29;2714.00;9.50;82.00;big
30;2879.00;9.50;588.00;big
30;2590.00;9.50;509.00;big
30;2559.00;9.50;432.00;big
30;2559.00;9.50;432.00;big
30;2559.00;9.50;432.00;big
30;2559.00;9.50;432.00;big
30;2559.00;9.50;432.00;big
30;2559.00;9.50;432.00;big
30;2559.00;9.50;432.00;big
31;2958.00;10.30;915.00;big
31;3121.00;10.30;1001.00;big
31;3012.00;10.30;916.00;big
31;3012.00;10.30;916.00;big
31;3012.00;10.30;916.00;big
31;3012.00;10.30;916.00;big
31;3012.00;10.30;916.00;big
31;3012.00;10.30;916.00;big
31;3012.00;10.30;916.00;big
32;1472.00;10.30;897.00;big
32;1599.00;10.30;670.00;big
32;1495.00;10.30;892.00;big
32;1495.00;10.30;892.00;big
32;1495.00;10.30;892.00;big
32;1495.00;10.30;892.00;big
32;1495.00;10.30;892.00;big
32;1495.00;10.30;892.00;big
32;1495.00;10.30;892.00;big
33;3160.00;10.30;347.00;big
33;3422.00;10.30;911.00;big
33;3796.00;10.30;653.00;big
33;3796.00;10.30;653.00;big
33;3796.00;10.30;653.00;big
33;3796.00;10.30;653.00;big
33;3796.00;10.30;653.00;big
33;3796.00;10.30;653.00;big
33;3796.00;10.30;653.00;big
34;4066.00;10.30;500.00;big
34;3672.00;10.60;246.00;big
34;4170.00;10.30;15.00;big
34;4170.00;10.30;15.00;big
34;4170.00;10.30;15.00;big
34;4170.00;10.30;15.00;big
34;4170.00;10.30;15.00;big
34;4170.00;10.30;15.00;big
34;4170.00;10.30;15.00;big
35;4335.00;10.30;988.00;big
35;4425.00;10.30;594.00;big
35;4589.00;10.30;891.00;big
35;4589.00;10.30;891.00;big
35;4589.00;10.30;891.00;big
35;4589.00;10.30;891.00;big
35;4589.00;10.30;891.00;big
35;4589.00;10.30;891.00;big
35;4589.00;10.30;891.00;big
36;3757.00;10.30;1301.00;big
36;4246.00;10.30;1333.00;big
36;4452.00;10.30;1196.00;big
36;4452.00;10.30;1196.00;big
36;4452.00;10.30;1196.00;big
36;4452.00;10.30;1196.00;big
36;4452.00;10.30;1196.00;big
36;4452.00;10.30;1196.00;big
36;4452.00;10.30;1196.00;big
37;2361.00;10.30;1974.00;big
37;3099.00;10.30;1606.00;big
37;3294.00;10.30;1725.00;big
37;3294.00;10.30;1725.00;big
37;3294.00;10.30;1725.00;big
37;3294.00;10.30;1725.00;big
37;3294.00;10.30;1725.00;big
37;3294.00;10.30;1725.00;big
37;3294.00;10.30;1725.00;big
38;4187.00;10.30;1747.00;big
38;4393.00;10.30;2239.00;big
38;4288.00;10.30;2148.00;big
38;4288.00;10.30;2148.00;big
38;4288.00;10.30;2148.00;big
38;4288.00;10.30;2148.00;big
38;4288.00;10.30;2148.00;big
38;4288.00;10.30;2148.00;big
38;4288.00;10.30;2148.00;big
39;2656.00;10.30;2454.00;big
39;3725.00;10.30;2364.00;big
39;3831.00;10.30;2258.00;big
39;3831.00;10.30;2258.00;big
39;3831.00;10.30;2258.00;big
39;3831.00;10.30;2258.00;big
39;3831.00;10.30;2258.00;big
39;3831.00;10.30;2258.00;big
39;3831.00;10.30;2258.00;big
40;2889.00;10.30;2798.00;big
40;2888.00;10.30;2761.00;big
40;2888.00;10.30;2761.00;big
40;2888.00;10.30;2761.00;big
40;2888.00;10.30;2761.00;big
40;2888.00;10.30;2761.00;big
40;2888.00;10.30;2761.00;big
40;2888.00;10.30;2761.00;big
40;2888.00;10.30;2761.00;big
41;4603.00;9.50;1673.00;big
41;3.00;9.50;1397.00;big
41;243.00;9.50;2614.00;big
41;243.00;9.50;2614.00;big
41;243.00;9.50;2614.00;big
41;243.00;9.50;2614.00;big
41;243.00;9.50;2614.00;big
41;243.00;9.50;2614.00;big
41;243.00;9.50;2614.00;big
42;4483.00;9.50;350.00;big
42;4412.00;9.50;142.00;big
42;4316.00;9.50;301.00;big
42;4316.00;9.50;301.00;big
42;4316.00;9.50;301.00;big
42;4316.00;9.50;301.00;big
42;4316.00;9.50;301.00;big
42;4316.00;9.50;301.00;big
42;4316.00;9.50;301.00;big
43;357.00;9.50;2692.00;big
43;147.00;9.50;2597.00;big
43;24.00;9.50;2572.00;big
43;24.00;9.50;2572.00;big
43;24.00;9.50;2572.00;big
43;24.00;9.50;2572.00;big
43;24.00;9.50;2572.00;big
43;24.00;9.50;2572.00;big
43;24.00;9.50;2572.00;big
